Profile_mean numeric,Profile_stdev numeric,Profile_skewness numeric,Profile_kurtosis numeric,DM_mean numeric,DM_stdev numeric,DM_skewness numeric,DM_kurtosis numeric,class
105.6171875,51.66359349,2.293970022,1.73718671,24.22240803,59.99097507,5.443533399,5.745388612,1
94.28125,51.19813496,3.060987658,3.265483024,2.756688963,17.59266428,12.68303843,108.0449641,1
61.7109375,51.22699977,3.943043317,6.571711083,33.86789298,71.79003158,5.137378618,4.439819156,1
71.015625,33.65727642,4.254296849,11.42872319,15.82023411,52.43958421,6.521804559,12.28011368,1
28.546875,29.13139934,7.297885451,36.0350615,56.29598662,85.12440837,4.368428861,1.916979138,1
101.3359375,49.19576286,2.464690185,2.364513572,4.85451505,26.99019216,9.592422895,46.40413712,1
116.2265625,42.48588274,2.149704157,3.051459789,5.403846154,28.59040614,8.926529914,36.76316706,1
104.171875,42.57256844,2.320392002,3.042043989,3.418896321,21.03606421,10.536101,62.65891323,1
36.2578125,36.28494998,5.770948605,19.40643023,41.64214047,66.62552488,4.704065903,3.362265093,1
16.875,37.97429229,6.466653241,23.57440047,117.6421405,48.98592758,4.017101469,2.584212198,1
85.828125,44.74792407,3.148547019,4.413564035,23.97742475,53.2413762,5.342133838,5.871405181,1
127.5859375,46.18873093,1.910227215,1.570266349,2.611204013,19.81288325,12.05955482,88.82366698,1
107.515625,49.00908468,2.419053994,2.356498694,17.27508361,51.83933323,6.065289534,9.209472518,1
76.0546875,60.41294209,3.308927709,2.728540183,12.50250836,42.66156574,7.133264592,17.69739759,1
83.1484375,38.29451859,3.39857571,5.848725241,6.010033445,30.57768602,8.865839449,36.02961332,1
90.3671875,36.78566957,3.42955744,6.977218324,5.619565217,30.87884814,9.130279904,38.53751193,1
37.5234375,31.26498762,6.30681735,26.30821888,25.83444816,53.41659035,5.79238095,8.999495617,1
66.875,42.18263861,3.754745177,7.910951994,3.695652174,25.49600299,10.43586915,55.92226909,1
7.828125,30.71520119,8.311023193,44.25591529,121.4046823,47.96556853,3.80232295,3.180114365,1
49.015625,43.05428702,5.018813147,12.38106708,12.48996656,41.17180822,6.917603696,16.23349941,1
34.0234375,32.87629865,6.857071268,30.17010496,65.14966555,78.47505733,4.229484761,1.881864808,1
73.140625,38.62130532,4.100353769,8.980731522,23.82608696,59.84781303,5.646116849,6.992580739,1
17.0234375,46.59155383,5.592961649,14.89770524,95.91220736,66.37242762,3.623709341,1.538288342,1
72.1953125,36.16111054,4.477234441,11.31318352,10.63628763,41.68584516,7.345679113,19.22780781,1
64.921875,32.22858043,5.305083926,18.2132182,33.67056856,60.49110748,4.887834339,4.065531288,1
61.484375,35.89067262,4.642959629,11.39105282,24.45986622,56.93554616,5.552872822,6.92954852,1
55.484375,39.5663968,4.572063273,11.09873054,46.07692308,76.21677917,4.694274521,2.984725422,1
33.4140625,29.1192396,6.716345005,31.99977405,12.60535117,38.58749479,6.654707872,15.19202592,1
105.625,44.58296339,2.188628316,2.262814319,5.420568562,30.00422844,9.150698408,38.82021649,1
67.0234375,33.73575274,3.938095835,9.473279781,11.07692308,44.31387859,7.188591295,17.21364259,1
77.3828125,39.1695276,4.089117468,9.282916031,17.27173913,48.32784746,6.323068596,11.75651943,1
99.8515625,40.63943779,2.365353551,2.94075024,4.045150502,20.28129033,9.063948037,42.85526264,1
23.703125,41.67777424,5.988609866,18.4790114,12.27257525,39.32338633,6.849942454,16.08797248,1
34.375,31.88088181,6.464352928,27.67462549,36.93143813,63.50680301,5.012653598,4.651979204,1
112.390625,55.33043274,2.450949961,1.684580591,18.93143813,55.76389832,5.989748363,8.650420562,1
79.6953125,37.48928151,3.574413158,7.027114932,41.64214047,73.36736284,4.538989196,2.291224452,1
87.703125,46.23063097,3.178500813,3.87590954,20.15133779,53.70627729,5.883497807,8.461394998,1
99.0390625,39.98562287,2.545589881,4.068772342,0.964882943,9.944516862,20.18800045,378.7855776,1
78.6796875,35.80261286,3.215555962,6.435385028,8.302675585,35.42598426,7.582160624,21.20391294,1
19.8359375,28.73689303,7.932783481,42.60004726,60.21655518,75.93126905,4.277332411,2.108990759,1
108.9765625,51.86573183,2.350533578,1.876143396,11.39632107,40.24307564,6.688440489,13.58822861,1
36.46875,39.27287102,5.612462144,16.70653068,111.1229097,75.71649359,3.392832088,1.040871929,1
59.4375,38.90166891,4.382688019,10.86413374,30.69230769,61.68628671,5.208510541,5.340552058,1
50.0859375,40.40343955,5.027918709,12.45732345,16.43394649,46.4274507,6.285887281,11.55263071,1
78.6796875,59.98905285,3.266647855,2.846243006,93.32608696,71.53114499,3.806100711,1.169307475,1
46.234375,27.68022884,5.862861917,27.21363853,12.64799331,42.39143921,7.058006832,17.17352457,1
63.0859375,39.57607929,4.570853969,10.87924244,19.6270903,52.92638355,6.029523953,9.555905882,1
42.8203125,33.40481664,6.293864645,25.62747251,23.24331104,52.00566116,5.705308057,8.157396503,1
19.4921875,32.6716611,7.519652559,34.9481056,54.61705686,57.232719,4.649206862,3.77756047,1
61.671875,36.37545304,4.141231882,10.50186684,5.593645485,29.62396029,9.211485542,40.21296634,1
38.6953125,36.36051228,6.236476893,22.94959755,15.3687291,44.45130354,6.498401834,13.33628525,1
65.953125,35.63790542,4.511902908,12.93752222,7.119565217,35.10645423,8.347272292,28.90936706,1
8.1015625,31.35154498,7.967628336,40.27216946,92.85618729,54.66816332,4.107367406,2.673429821,1
69.2734375,48.97124712,3.93104921,6.395405752,40.1722408,76.22635342,4.809384927,3.198619706,1
46.640625,45.69579001,4.655805778,9.880812686,14.77257525,41.31733524,6.519688077,13.34346142,1
62.1640625,45.52056152,4.314804312,8.689780419,16.84615385,49.43283417,6.241418663,10.85443964,1
44.6015625,43.87595082,4.842435308,11.03999249,61.50167224,79.46991499,4.046575897,1.370576128,1
39.1484375,30.32817632,5.880773389,25.10083428,37.52759197,71.31374746,4.919568317,3.784927648,1
95.3671875,50.26832239,2.986722769,2.959840532,144.7065217,76.99977191,2.741363548,1.023962318,1
101.109375,44.96478385,2.342853511,2.44233098,4.303511706,22.90227211,9.057866623,40.12986521,1
39.375,34.85348799,5.910717734,21.78554279,42.42892977,69.87893831,4.811596788,3.638368195,1
51.015625,29.88231719,6.063796243,26.22393655,40.1722408,74.42049538,4.804327425,3.300502468,1
98.359375,51.19062634,2.933588913,2.551300053,134.5827759,94.92465242,2.657952248,0.47983445,1
91.5859375,45.86929926,2.416803197,2.70632325,3.393812709,25.49374496,11.07665434,65.50933037,1
11.140625,25.69524955,9.945533227,69.89350771,75.83277592,70.8948215,3.920625257,1.824194225,1
47.6640625,25.22005568,6.531382251,36.35508519,21.15719064,59.45657228,5.942943655,8.472896238,1
98.78125,38.664409,2.33211833,3.07323313,3.024247492,19.36025946,11.61606727,83.40960184,1
98,39.81362832,2.322015939,3.034048584,1.126254181,14.85571452,17.35484455,210.5780149,1
64.546875,36.35842822,3.599109416,7.88842308,28.9632107,65.77313791,5.310176656,5.244368512,1
107.796875,41.56270853,2.38642644,3.464489004,1.910535117,17.34095012,13.64818312,122.4202122,1
60.1484375,49.56342052,3.918547139,6.267721258,7.959866221,36.35170628,8.294910688,28.6285537,1
10.078125,38.35251975,7.076200431,28.25726932,122.1613712,65.31915379,3.283400453,0.926995755,1
71.984375,79.08440748,2.962375903,1.256219581,176.0150502,60.6623401,2.057504429,2.354401844,1
55.5546875,30.88760082,5.262110326,19.06951552,13.46655518,40.83171334,6.752484444,15.42000478,1
8.109375,33.7090572,8.048120242,40.88649093,111.3520067,72.14791573,3.343675145,0.787517441,1
14.4609375,29.38773722,8.172736222,43.81728134,57.38210702,68.2628599,4.181787013,2.208611843,1
13.796875,31.31701798,7.975625157,40.26916389,68.7541806,68.01215788,3.860427949,1.622936087,1
15.4609375,29.64659085,8.120443451,42.79686234,57.35785953,70.27851209,4.177489347,2.099519932,1
40.421875,31.7196236,6.38021743,26.98493318,19.26755853,48.16018406,6.161142135,10.96664512,1
23.4765625,28.22619706,7.987079982,43.1736882,47.02424749,62.36272079,4.575168252,3.444163646,1
6.4140625,30.92014092,8.063440596,41.89320245,121.367893,61.4164204,3.434518205,0.949361791,1
11.6328125,30.55166503,8.131572682,42.63092198,55.10284281,69.24592855,4.139951627,1.984523828,1
80.9609375,35.17332138,4.059956042,10.6290471,12.57608696,41.9203345,6.891294756,15.93781506,1
8.375,33.25187965,8.01955937,40.5167821,113.8687291,66.35820746,3.393567167,0.95020913,1
68.8984375,35.40057376,3.962876081,10.55390653,2.352842809,19.72056251,13.03132808,105.6475131,1
53.96875,31.9002198,5.025344474,17.81155626,9.294314381,35.95817434,7.563276945,21.84594502,1
84.515625,38.75725424,2.984964672,5.156327046,16.84698997,48.21089227,6.021506092,9.376237672,1
89.3359375,42.77087892,3.079633944,4.734688716,7.311036789,33.7223601,8.312044897,29.64895255,1
39.7421875,31.1303324,6.771442833,30.90437242,23.05769231,52.24283263,5.620885086,7.63570485,1
51.046875,33.52211476,5.631481997,21.33458019,14.10535117,41.44407044,6.699480251,15.053471,1
35.4296875,35.27053559,6.444218204,24.64995169,40.22240803,65.41621847,4.840989496,3.933451739,1
50.375,38.17107871,4.83620959,11.9700912,88.7458194,82.23541097,3.484163263,0.842583445,1
83.3671875,41.44157617,3.179909323,5.237466756,18.9180602,50.06415591,5.983349865,9.406198807,1
42.84375,35.85287591,6.145041754,22.62445883,28.97240803,59.00960815,5.394853804,6.311851291,1
42.8359375,29.78327376,6.109089409,25.71015423,82.95317726,69.02299177,3.924655075,1.864521307,1
91.734375,47.21584155,2.481286041,2.396058223,9.842809365,40.3842585,7.227836968,17.44562861,1
50.1953125,30.43103335,5.131730023,20.45369651,78.26003344,87.39220847,3.770707371,0.888484703,1
20.9140625,43.18329888,5.764412769,16.60173737,109.2148829,56.43568405,3.71997465,2.042463132,1
66.90625,37.09835692,3.891237371,9.999379827,11.1270903,40.00475183,7.071067462,17.28123863,1
54.546875,37.06431475,4.911289736,13.65782441,69.37374582,73.50571574,4.112961046,1.96886128,1
32.7578125,30.35100546,7.092034927,33.25748761,46.31270903,63.7354026,4.860858687,4.303678602,1
110.1171875,46.97532948,2.417130301,2.117882692,36.8319398,69.23188956,4.714122455,2.856519845,1
22.796875,31.00790206,7.761276233,37.91007684,116.5961538,57.22812665,3.880858154,2.202834597,1
14.6328125,34.37587978,6.71002656,26.06251993,125.3294314,54.77622617,3.34443193,2.150214375,1
106.96875,38.99337634,2.604813662,3.567733679,8.891304348,35.67389776,7.185483902,17.57144191,1
78.375,44.91554575,3.447899866,4.83071577,16.47575251,49.78178382,6.368875203,11.7818086,1
78.8671875,36.85748972,2.904537891,6.230461064,6.534280936,33.06469278,8.385775073,29.08590869,1
93.9921875,41.04275516,2.985508601,5.433655692,2.714882943,22.02404006,12.12776726,86.33208459,1
80.2890625,39.47628884,3.775140517,8.130805441,16.4264214,51.94941041,6.265343373,10.40485868,1
50.0625,60.16549442,3.802937699,4.716790175,69.12625418,67.68154044,4.046897512,1.961695103,1
86.359375,35.97432556,3.063744975,5.691734016,3.669732441,25.13569435,10.89953385,64.71249807,1
44.890625,41.57847144,5.089164331,12.89678277,44.36538462,66.76314225,4.507278836,2.769413542,1
43.671875,43.60603266,5.509510828,14.81314934,111.1070234,75.48962974,3.403166495,1.128234248,1
74.8203125,54.30116159,3.653332222,3.91535855,52.96404682,76.96192786,4.371147223,2.176002898,1
92.3125,43.56438303,2.555347635,3.414715706,15.22742475,43.24566346,6.150858755,10.72699783,1
102.796875,37.5346422,2.2581085,3.147537581,2.706521739,19.87410184,11.09447914,69.62599806,1
97.78125,52.60479682,2.46897353,2.016831198,1.691471572,11.86776194,15.1455548,201.1851375,1
29.3828125,30.9240807,6.826573453,30.828087,47.93478261,76.42785148,4.567177094,2.658593277,1
51.765625,28.01157249,5.982648205,27.07147778,25.71153846,60.54615891,5.559300728,6.649202165,1
25.6171875,35.17659047,7.212616591,30.85274766,91.39715719,69.11457667,3.675754143,1.705031007,1
59.828125,30.79115878,4.582015071,15.22869653,6.913043478,36.31600157,8.595392399,31.05680071,1
16.5234375,32.93102755,7.497097632,34.61831292,94.19481605,71.69499224,3.692699181,1.564105483,1
39.9609375,34.99026703,5.817107509,21.65817944,33.12876254,64.89842959,5.119427021,4.770822413,1
72.7421875,34.7300406,3.924382133,10.50610352,4.142140468,25.96337522,9.998315706,50.92485323,1
70.7421875,44.61278651,3.350654028,4.495155988,139.0451505,84.47013465,2.31758796,1.020432322,1
29.703125,29.21214414,7.995252786,43.5825251,75.10785953,73.68750731,3.955543755,1.69984064,1
17.5,32.71276509,7.603796638,35.41850549,98.8361204,70.27478246,3.74273066,1.479036991,1
39.3046875,42.67565879,5.157893953,12.61436199,122.5443144,78.48136696,2.974806473,0.937197786,1
79.2421875,34.90203837,3.701062991,8.601905671,15.68394649,49.77085059,6.53351331,12.61236924,1
40.3984375,33.74845826,5.809913735,21.08655562,96.34949833,76.57678022,3.698048413,1.259711964,1
114.34375,55.57770988,1.991912247,1.363826388,2.498327759,15.68969041,12.45278971,107.6444189,1
23.2734375,35.32897068,6.744332052,25.78834017,122.2525084,75.53971769,3.066219682,1.004337633,1
45.546875,30.90303873,5.521506984,21.29113224,72.24247492,88.65452697,3.794498956,0.75552816,1
55.3359375,30.24826373,5.341658398,19.39406181,64.85953177,82.16119445,4.060394558,1.426195,1
11.03125,31.47045676,7.870356372,38.48502601,155.5434783,69.40382014,2.67213617,1.171140187,1
76.8359375,44.27008325,3.759295799,6.41171408,1.822742475,14.56557142,15.82529203,184.2169768,1
71.359375,39.08079259,4.163663258,9.648392222,56.75334448,80.17684382,4.09444885,1.330666308,1
47.3046875,32.13777922,5.409461391,18.32679873,129.333612,79.08179103,2.739630408,0.942425361,1
64.203125,48.01112491,4.224357496,7.787869434,101.0292642,70.70657475,3.488257152,1.26544225,1
72.3359375,41.20172883,4.166145497,9.090267271,35.80016722,61.18147822,5.030534338,4.890186568,1
15.0390625,37.81459753,6.981044248,27.28919689,159.8494983,76.74001035,2.564253417,1.035682404,1
77.8671875,57.32205769,3.501585739,3.575718536,108.2583612,92.76053054,3.067737381,0.346703824,1
101.078125,48.58748704,2.887438224,2.943755849,81.88795987,81.46413633,3.624374731,0.85907144,1
10.984375,29.47191045,8.206581469,44.87789291,92.37876254,57.57735396,4.214643191,2.606975983,1
58.21875,34.92982642,4.858108051,13.4883488,19.09949833,49.5573142,6.045303133,9.997085178,1
105.3671875,44.84415219,2.282829476,2.066109868,6.287625418,33.41443244,8.672833183,32.03304658,1
111.1953125,44.15297601,2.310329958,2.001827673,2.652173913,21.99934068,12.33878303,90.15082646,1
24.7265625,30.09846208,7.536527735,36.96123684,33.05016722,65.62385842,5.216092672,5.198171118,1
48.8046875,31.8134353,5.029439051,18.05307383,9.649665552,38.64829635,7.412478921,19.82425622,1
63.609375,33.49469043,4.371799715,13.58921625,16.27675585,52.56201461,6.394069219,11.26195597,1
87.6875,48.11099634,2.671594203,2.49916558,60.54347826,83.01059055,4.128487467,1.443372248,1
34.40625,31.87755811,7.119568077,33.04224666,41.42725753,61.23547314,4.871205467,4.514537172,1
42.375,37.74523977,5.82192814,19.61957005,35.49080268,63.737881,4.953409149,4.323789273,1
69.109375,42.07066867,4.056844665,8.541410518,44.17892977,66.00630676,4.602166883,3.23014446,1
23.4375,31.92783611,7.062549846,31.06756142,41.97491639,62.68876009,4.623597629,3.401894784,1
99.0078125,50.72158935,2.490309184,2.21487605,2.214882943,17.54296625,13.62343196,126.767922,1
44.9765625,31.92140368,5.905016695,22.41649007,38.67892977,61.13347361,4.847389939,4.190827808,1
54.3203125,41.48718432,5.105636389,12.99321392,87.5735786,73.66302493,3.785864257,1.388081587,1
32.0390625,29.7771416,7.055512687,33.18624013,30.32608696,58.66862347,5.342443957,6.187168131,1
26.578125,31.82363739,7.378098083,33.32172883,134.798495,72.05558309,3.168566289,0.765710345,1
9.046875,32.25626378,7.730002164,37.34649503,106.0869565,62.63553169,3.721532904,1.501901896,1
49.9609375,30.22168157,5.503522046,22.90135286,22.39297659,56.5716264,5.790904386,8.054799498,1
37.09375,43.15133933,5.541621455,15.6048325,73.76755853,68.64813451,4.104162985,2.130928747,1
92.265625,35.87466994,3.470326096,7.35842286,14.13545151,46.20425114,6.553763523,12.63322881,1
23.7421875,34.00120542,7.221406395,31.45863589,80.71070234,71.63100998,4.056950277,1.829005145,1
86.8203125,49.02700684,2.822284652,3.000155718,3.054347826,19.57793506,12.27591408,98.26517085,1
117.3515625,47.6008124,2.03980913,1.618577205,3.364548495,17.78139874,10.0738669,61.88374835,1
14.3125,33.18596983,7.516497571,34.57035274,151.7366221,72.67116823,2.745101895,0.981672685,1
89.75,38.28205356,3.320496823,6.246393597,16.37959866,50.97981158,6.169140971,9.769123379,1
21.3984375,29.04988701,7.877291066,41.16608946,115.9130435,91.08990265,3.278585911,0.483868726,1
119.9296875,55.432699,2.16206329,1.429628686,15.30183946,49.58820421,6.322234013,10.82880983,1
84.3359375,42.10260483,2.735235924,3.774027672,11.53344482,43.87085469,7.109251274,16.9548737,1
32.6015625,28.30176117,7.109014546,35.79312353,46.62040134,77.78727995,4.635245841,2.800735494,1
13.0234375,30.32260523,9.27626517,56.36054976,112.9916388,69.89693749,3.38377684,1.319458641,1
10.6875,33.90237593,7.349143722,32.92099367,157.9673913,64.39476214,2.803086493,1.108423003,1
82.328125,33.7622916,3.279847342,7.144155636,2.086120401,18.42289658,12.64951403,96.86302516,1
77.921875,56.83495972,3.340585813,3.201546338,37.22324415,69.76036019,4.868584196,3.655039128,1
70.0703125,38.21284625,3.940134717,9.749219008,18.44565217,55.28513401,6.194724309,9.939495764,1
100.921875,46.20142878,2.561825488,2.714913212,16.70234114,50.16184536,6.260807314,10.85590088,1
60.0859375,39.74607436,4.998799898,13.81627474,29.04347826,63.99116616,5.35803517,5.68834961,1
96.421875,55.19392083,2.744200109,2.158348644,11.26755853,41.40551541,6.819670863,14.4699596,1
80.3515625,39.74480899,3.042922961,5.027012486,4.260869565,26.66195868,9.768640147,46.86224699,1
85.578125,45.34461954,3.446535281,4.997148015,1.83277592,14.83472366,15.80509524,182.0629517,1
51.3046875,55.13202316,4.142275282,6.069447314,40.35785953,65.63761639,4.725667327,3.331478518,1
113.6484375,44.83417186,2.140496762,1.755301005,19.98244147,57.81442049,5.840053679,7.650949491,1
75.953125,43.1075797,3.018343884,4.79920491,5.222408027,24.38005311,8.378930655,31.69128072,1
